Last Update: 2024-10-04 22:10 UTC
            Object         |    Diameter    |             VI Max                                   |          VIs                  |
 Num/des.       Name       |   m  |   *=Y   |      Date/Time   |  IP max  | PS max |TS  | Vel km/s | Years     | IP cum   | PS cum |
AAAAAAAAA AAAAAAAAAAAAAAAA | NNNN |    A    | YYYY-MM-DD HH:MM | EEEEEEEE | NNN.NN | NN |  NNN.NN  | YYYY-YYYY | EEEEEEEE | NNN.NN |
2010UY7                    |    7 |    *    | 2109-01-01 13:16 |  5.69E-5 |  -6.39 |  0 |   11.83  | 2066-2121 |  2.01E-4 |  -5.78 |
2011AY22                   |   14 |    *    | 2106-01-17 18:34 |  6.29E-6 |  -6.39 |  0 |   17.17  | 2044-2118 |  2.98E-5 |  -5.70 |
2018XR4                    |   16 |    *    | 2079-12-16 14:16 |  3.53E-6 |  -6.39 |  0 |   16.26  | 2062-2117 |  5.17E-6 |  -6.18 |
2020HQ4                    |   15 |    *    | 2109-04-10 01:58 |  1.10E-5 |  -6.39 |  0 |   11.72  | 2059-2121 |  3.71E-5 |  -5.76 |
2022CE5                    |   90 |    *    | 2111-11-12 05:10 |  2.43E-8 |  -6.39 |  0 |   37.31  | 2103-2115 |  4.06E-8 |  -6.18 |
2017AA21                   |   21 |    *    | 2028-02-06 15:11 |  1.34E-7 |  -6.39 |  0 |   14.13  | 2027-2121 |  2.30E-6 |  -5.89 |
2016LP10                   |    4 |    *    | 2054-06-10 19:01 |  2.81E-5 |  -6.40 |  0 |   19.14  | 2033-2122 |  1.05E-4 |  -5.99 |
2015ET                     |   16 |    *    | 2076-03-08 02:08 |  2.69E-6 |  -6.40 |  0 |   16.20  | 2076-2122 |  9.10E-6 |  -5.96 |
2020YM1                    |    4 |    *    | 2091-12-24 01:32 |  1.61E-4 |  -6.40 |  0 |   11.57  | 2091-2121 |  2.08E-4 |  -6.31 |
2011YQ1                    |   28 |    *    | 2113-12-16 02:57 |  1.40E-6 |  -6.40 |  0 |   16.15  | 2113-2113 |  1.40E-6 |  -6.40 |
2024SO4                    |   20 |    *    | 2111-09-26 22:56 |  2.66E-6 |  -6.41 |  0 |   15.34  | 2111-2111 |  4.92E-6 |  -6.14 |
2023RO1                    |   23 |    *    | 2099-03-19 08:48 |  1.61E-6 |  -6.41 |  0 |   16.97  | 2077-2123 |  3.46E-6 |  -6.07 |
2023SS4                    |   14 |    *    | 2117-09-17 02:38 |  5.54E-6 |  -6.41 |  0 |   16.62  | 2117-2120 |  8.94E-6 |  -6.21 |
2013BR27                   |   10 |    *    | 2073-01-16 08:38 |  8.32E-6 |  -6.41 |  0 |   15.67  | 2073-2110 |  2.92E-5 |  -5.97 |
2014CE                     |   14 |    *    | 2120-02-03 04:46 |  6.43E-6 |  -6.41 |  0 |   17.18  | 2111-2120 |  8.75E-6 |  -6.27 |
2015UR67                   |   20 |    *    | 2091-10-25 02:34 |  2.28E-6 |  -6.41 |  0 |   16.13  | 2091-2091 |  2.28E-6 |  -6.41 |
2002VY91                   |   19 |    *    | 2119-11-10 02:34 |  2.75E-6 |  -6.41 |  0 |   14.47  | 2119-2119 |  3.13E-6 |  -6.35 |
2019VH                     |   11 |    *    | 2065-10-24 19:19 |  8.34E-6 |  -6.41 |  0 |   13.88  | 2065-2097 |  1.18E-5 |  -6.32 |
2012KP24                   |   19 |    *    | 2032-05-28 14:05 |  3.07E-7 |  -6.41 |  0 |   16.95  | 2032-2032 |  3.07E-7 |  -6.41 |
2021NL8                    |   19 |    *    | 2091-07-02 09:45 |  3.00E-6 |  -6.42 |  0 |   14.94  | 2076-2121 |  5.33E-6 |  -6.20 |
2021RL14                   |   12 |    *    | 2104-09-12 09:00 |  1.12E-5 |  -6.42 |  0 |   14.79  | 2104-2118 |  1.25E-5 |  -6.38 |
2022LL1                    |   28 |    *    | 2118-06-12 20:57 |  5.82E-7 |  -6.42 |  0 |   26.75  | 2118-2118 |  1.24E-6 |  -6.09 |
2020BY4                    |   21 |    *    | 2055-01-31 00:14 |  4.95E-7 |  -6.42 |  0 |   23.12  | 2055-2117 |  2.11E-6 |  -6.02 |
2011TO                     |   17 |    *    | 2064-09-27 09:27 |  1.70E-6 |  -6.42 |  0 |   14.07  | 2063-2099 |  1.72E-6 |  -6.42 |
2023NG1                    |   20 |    *    | 2120-07-03 01:09 |  4.60E-6 |  -6.42 |  0 |   11.76  | 2117-2120 |  5.31E-6 |  -6.36 |
2010NN                     |    7 |    *    | 2110-07-04 19:40 |  3.35E-5 |  -6.43 |  0 |   13.58  | 2060-2112 |  6.41E-5 |  -6.07 |
2016JA6                    |   20 |    *    | 2099-05-03 04:03 |  2.56E-6 |  -6.43 |  0 |   15.92  | 2091-2115 |  3.17E-6 |  -6.34 |
2001SB170                  |  100 |    *    | 2089-03-17 06:30 |  1.53E-8 |  -6.43 |  0 |   25.12  | 2082-2121 |  3.45E-8 |  -6.09 |
2013AG69                   |   12 |    *    | 2119-01-13 18:03 |  5.96E-6 |  -6.43 |  0 |   20.64  | 2113-2119 |  8.35E-6 |  -6.28 |
2008KN11                   |   80 |    *    | 2046-06-20 19:10 |  2.12E-8 |  -6.43 |  0 |   17.78  | 2045-2046 |  2.19E-8 |  -6.42 |
2011YC63                   |    5 |    *    | 2034-12-30 01:31 |  4.14E-6 |  -6.43 |  0 |   21.91  | 2034-2106 |  4.32E-6 |  -6.42 |
2023FU6                    |   15 |    *    | 2104-04-06 17:53 |  5.73E-6 |  -6.44 |  0 |   14.89  | 2086-2104 |  1.24E-5 |  -6.09 |
2023ES                     |   19 |    *    | 2083-03-11 00:05 |  2.36E-6 |  -6.44 |  0 |   13.72  | 2083-2083 |  2.36E-6 |  -6.44 |
2007EO88                   |   18 |    *    | 2073-03-16 14:28 |  1.86E-6 |  -6.44 |  0 |   15.64  | 2073-2118 |  7.71E-6 |  -5.98 |
2016WY                     |    5 |    *    | 2097-11-11 10:03 |  9.55E-5 |  -6.44 |  0 |   11.64  | 2091-2119 |  1.59E-4 |  -6.24 |
2021JW2                    |   11 |    *    | 2046-04-21 11:56 |  4.79E-6 |  -6.44 |  0 |   12.18  | 2046-2121 |  9.05E-5 |  -5.58 |
2023SL5                    |    6 |    *    | 2058-09-20 06:14 |  1.19E-5 |  -6.45 |  0 |   17.37  | 2058-2119 |  3.52E-5 |  -6.04 |
2022SK2                    |   18 |    *    | 2082-09-13 02:02 |  1.10E-6 |  -6.45 |  0 |   25.50  | 2079-2082 |  1.15E-6 |  -6.43 |
2013AB65                   |   11 |    *    | 2113-01-13 10:07 |  4.90E-6 |  -6.45 |  0 |   26.86  | 2087-2122 |  7.10E-6 |  -6.28 |
2021CU1                    |    7 |    *    | 2108-02-13 20:12 |  4.01E-5 |  -6.45 |  0 |   13.96  | 2059-2122 |  6.59E-5 |  -6.19 |
2019SO7                    |   90 |    *    | 2114-10-13 13:24 |  7.29E-8 |  -6.45 |  0 |   16.63  | 2114-2114 |  7.29E-8 |  -6.45 |
2022GA2                    |    5 |    *    | 2049-04-07 13:38 |  3.17E-5 |  -6.45 |  0 |   13.68  | 2049-2108 |  1.42E-4 |  -6.05 |
2023VE1                    |    3 |    *    | 2079-11-03 00:58 |  1.57E-4 |  -6.46 |  0 |   11.98  | 2064-2120 |  6.34E-4 |  -5.87 |
2022OR1                    |    9 |    *    | 2114-07-16 11:55 |  2.82E-5 |  -6.46 |  0 |   12.04  | 2114-2121 |  2.95E-5 |  -6.44 |
2014SR261                  |   15 |    *    | 2058-09-19 03:11 |  1.38E-6 |  -6.46 |  0 |   18.93  | 2058-2121 |  3.30E-6 |  -6.24 |
2009TU                     |   12 |    *    | 2086-10-09 23:58 |  4.57E-6 |  -6.47 |  0 |   18.83  | 2086-2120 |  1.82E-5 |  -5.91 |
2022JR1                    |   12 |    *    | 2067-05-08 05:25 |  2.52E-6 |  -6.47 |  0 |   22.70  | 2065-2067 |  2.65E-6 |  -6.45 |
2011BP40                   |   29 |    *    | 2037-02-16 15:08 |  2.52E-7 |  -6.47 |  0 |   11.78  | 2031-2097 |  8.79E-7 |  -6.09 |
2022YY5                    |   30 |    *    | 2070-06-15 03:55 |  1.88E-7 |  -6.47 |  0 |   27.39  | 2070-2070 |  1.88E-7 |  -6.47 |
2021UN                     |    6 |    *    | 2050-10-14 02:18 |  1.14E-5 |  -6.48 |  0 |   17.24  | 2050-2089 |  1.85E-5 |  -6.35 |
2017RC                     |    9 |    *    | 2115-08-30 10:08 |  1.49E-5 |  -6.48 |  0 |   14.91  | 2086-2122 |  5.25E-5 |  -5.92 |
2001VB                     |  700 |    *    | 2089-07-18 22:27 | 1.84E-10 |  -6.49 |  0 |   33.85  | 2089-2089 | 1.84E-10 |  -6.49 |
2007EH26                   |   50 |    *    | 2117-09-16 02:44 |  1.49E-7 |  -6.49 |  0 |   22.91  | 2109-2118 |  4.43E-7 |  -6.02 |
2008DA4                    |   60 |    *    | 2091-02-12 08:43 |  1.36E-7 |  -6.49 |  0 |   15.94  | 2091-2100 |  2.47E-7 |  -6.26 |
2009MG1                    |   50 |    *    | 2118-06-16 06:07 |  1.53E-7 |  -6.49 |  0 |   20.30  | 2118-2118 |  1.53E-7 |  -6.49 |
2022NX                     |   17 |    *    | 2114-07-19 01:42 |  5.81E-6 |  -6.49 |  0 |   12.19  | 2114-2121 |  6.65E-6 |  -6.43 |
2022TW2                    |    7 |    *    | 2109-10-11 17:00 |  4.68E-5 |  -6.49 |  0 |   11.88  | 2071-2121 |  8.12E-5 |  -6.22 |
2022KM6                    |   21 |    *    | 2065-06-07 14:24 |  5.54E-7 |  -6.49 |  0 |   23.22  | 2065-2115 |  1.41E-6 |  -6.15 |
2017UP43                   |   20 |    *    | 2111-10-29 21:05 |  3.31E-6 |  -6.50 |  0 |   13.70  | 2110-2121 |  7.16E-6 |  -6.17 |
2017UJ43                   |   10 |    *    | 2079-11-06 23:29 |  1.09E-5 |  -6.50 |  0 |   13.15  | 2050-2109 |  1.81E-5 |  -6.21 |
2018LB                     |   21 |    *    | 2109-06-02 02:01 |  2.16E-6 |  -6.50 |  0 |   13.43  | 2092-2120 |  5.23E-6 |  -6.12 |
2020GA3                    |   30 |    *    | 2089-04-23 04:57 |  3.15E-7 |  -6.50 |  0 |   20.20  | 2054-2122 |  1.25E-6 |  -5.95 |
2021JU3                    |   14 |    *    | 2121-11-16 01:30 |  6.49E-6 |  -6.50 |  0 |   16.30  | 2115-2121 |  6.55E-6 |  -6.50 |
2022CA1                    |   13 |    *    | 2116-04-27 16:56 |  1.25E-5 |  -6.50 |  0 |   11.80  | 2055-2122 |  2.57E-5 |  -6.17 |
2013PG10                   |   11 |    *    | 2064-02-10 22:06 |  7.39E-6 |  -6.50 |  0 |   13.12  | 2056-2121 |  9.97E-6 |  -6.41 |
2023GX                     |   17 |    *    | 2110-04-05 03:58 |  4.51E-6 |  -6.51 |  0 |   13.07  | 2109-2120 |  1.54E-5 |  -5.99 |
2015TL21                   |   18 |    *    | 2078-10-05 19:03 |  1.34E-6 |  -6.51 |  0 |   18.79  | 2061-2103 |  3.41E-6 |  -6.09 |
2017TA5                    |   13 |    *    | 2088-10-07 07:43 |  4.95E-6 |  -6.51 |  0 |   15.58  | 2080-2117 |  1.08E-5 |  -6.25 |
2022BT                     |    4 |    *    | 2094-01-23 04:36 |  1.49E-4 |  -6.51 |  0 |   11.81  | 2080-2122 |  4.30E-4 |  -6.07 |
2017QF3                    |    9 |    *    | 2046-02-16 12:02 |  3.02E-6 |  -6.51 |  0 |   16.98  | 2043-2122 |  2.48E-5 |  -5.79 |
2017AY20                   |  230 |    *    | 2027-11-04 19:02 | 5.92E-11 |  -6.51 |  0 |   23.15  | 2027-2115 | 6.61E-10 |  -6.01 |
2018FL29                   |    4 |    *    | 2026-11-20 16:39 |  5.16E-6 |  -6.51 |  0 |   16.79  | 2024-2121 |  8.82E-5 |  -6.18 |
2024GZ5                    |    3 |    *    | 2113-04-13 09:17 |  2.33E-4 |  -6.52 |  0 |   11.77  | 2112-2118 |  3.66E-4 |  -6.32 |
2023MD4                    |   16 |    *    | 2122-06-22 12:38 |  4.85E-6 |  -6.52 |  0 |   14.06  | 2096-2122 |  6.60E-6 |  -6.38 |
2011QF48                   |   30 |    *    | 2067-08-26 23:57 |  2.17E-7 |  -6.52 |  0 |   22.84  | 2067-2067 |  2.17E-7 |  -6.52 |
2022AE6                    |   25 |    *    | 2084-01-25 14:59 |  9.87E-7 |  -6.52 |  0 |   15.21  | 2084-2105 |  1.23E-6 |  -6.45 |
2011BU59                   |   22 |    *    | 2118-01-17 04:48 |  2.11E-6 |  -6.52 |  0 |   15.93  | 2089-2122 |  4.65E-6 |  -6.15 |
2022WM9                    |   26 |    *    | 2086-11-23 09:49 |  1.02E-6 |  -6.52 |  0 |   15.18  | 2086-2086 |  1.02E-6 |  -6.52 |
2021DG                     |    4 |    *    | 2050-02-19 01:54 |  4.10E-5 |  -6.52 |  0 |   17.09  | 2044-2077 |  1.06E-4 |  -6.23 |
2023TD32                   |   28 |    *    | 2049-10-05 07:18 |  2.03E-7 |  -6.53 |  0 |   18.25  | 2049-2067 |  4.34E-7 |  -6.28 |
2010FD                     |   22 |    *    | 2085-03-08 16:51 |  1.36E-6 |  -6.53 |  0 |   14.84  | 2085-2119 |  1.38E-6 |  -6.52 |
2018VS6                    |   15 |    *    | 2083-11-09 08:12 |  3.16E-6 |  -6.53 |  0 |   16.26  | 2083-2121 |  1.17E-5 |  -6.05 |
2020XG                     |    9 |    *    | 2111-12-03 20:56 |  1.73E-5 |  -6.53 |  0 |   15.76  | 2081-2121 |  7.28E-5 |  -5.90 |
2017YV8                    |   13 |    *    | 2099-12-19 05:41 |  8.39E-6 |  -6.53 |  0 |   13.46  | 2078-2121 |  1.99E-5 |  -6.16 |
2015DQ224                  |    5 |    *    | 2049-02-17 14:44 |  1.62E-5 |  -6.53 |  0 |   17.54  | 2042-2057 |  3.95E-5 |  -6.12 |
1997UA11                   |   28 |    *    | 2073-10-24 02:05 |  3.66E-7 |  -6.54 |  0 |   16.37  | 2073-2073 |  3.66E-7 |  -6.54 |
2009WW7                    |    6 |    *    | 2108-11-20 01:05 |  4.66E-5 |  -6.54 |  0 |   13.86  | 2050-2121 |  7.19E-5 |  -6.32 |
2021CJ3                    |   12 |    *    | 2073-01-29 06:32 |  5.02E-6 |  -6.54 |  0 |   15.90  | 2062-2073 |  6.79E-6 |  -6.37 |
2015XX378                  |   40 |    *    | 2118-12-24 17:01 |  2.40E-7 |  -6.55 |  0 |   19.27  | 2118-2118 |  2.40E-7 |  -6.55 |
2018GS3                    |   26 |    *    | 2119-10-08 03:47 |  7.67E-7 |  -6.55 |  0 |   22.90  | 2119-2119 |  7.67E-7 |  -6.55 |
2022YM1                    |    6 |    *    | 2117-12-03 02:38 |  8.39E-5 |  -6.56 |  0 |   11.50  | 2091-2121 |  9.32E-5 |  -6.51 |
2018FE3                    |   13 |    *    | 2118-03-17 09:21 |  8.74E-6 |  -6.56 |  0 |   12.71  | 2118-2118 |  8.74E-6 |  -6.56 |
2023XG4                    |   10 |    *    | 2106-12-01 02:09 |  1.06E-5 |  -6.57 |  0 |   14.08  | 2065-2106 |  1.42E-5 |  -6.38 |
2024AH3                    |   27 |    *    | 2100-01-08 03:12 |  7.65E-7 |  -6.57 |  0 |   15.28  | 2053-2123 |  2.85E-6 |  -5.92 |
2006WZ184                  |   21 |    *    | 2108-11-25 09:30 |  2.00E-6 |  -6.57 |  0 |   13.31  | 2071-2120 |  1.34E-5 |  -5.74 |
2015CL13                   |   26 |    *    | 2090-02-15 16:09 |  6.43E-7 |  -6.57 |  0 |   17.69  | 2090-2106 |  9.80E-7 |  -6.39 |
2018VC7                    |   12 |    *    | 2072-11-14 03:07 |  6.48E-6 |  -6.57 |  0 |   11.93  | 2049-2119 |  2.66E-5 |  -6.06 |
2018BD                     |    4 |    *    | 2032-01-18 12:29 |  1.68E-5 |  -6.57 |  0 |   14.28  | 2032-2062 |  1.71E-5 |  -6.57 |
2022TF48                   |    9 |    *    | 2113-04-08 04:16 |  8.84E-6 |  -6.57 |  0 |   18.09  | 2046-2122 |  1.77E-5 |  -6.21 |
2024PR5                    |   13 |    *    | 2119-08-14 19:41 |  2.95E-6 |  -6.57 |  0 |   23.11  | 2105-2119 |  5.31E-6 |  -6.30 |
2022HB2                    |   13 |    *    | 2079-04-23 20:50 |  4.27E-6 |  -6.58 |  0 |   13.73  | 2079-2103 |  7.30E-6 |  -6.41 |
2014SR223                  |   16 |    *    | 2063-09-27 15:09 |  1.16E-6 |  -6.58 |  0 |   18.89  | 2063-2063 |  1.16E-6 |  -6.58 |
2023BU7                    |  2.7 |    *    | 2085-07-09 19:24 |  3.11E-4 |  -6.59 |  0 |   11.23  | 2074-2120 |  3.29E-4 |  -6.57 |
2010TD                     |   15 |    *    | 2080-09-27 11:52 |  1.44E-6 |  -6.60 |  0 |   21.90  | 2072-2091 |  2.60E-6 |  -6.31 |
2013FU13                   |   12 |    *    | 2088-03-12 20:23 |  5.71E-6 |  -6.60 |  0 |   12.56  | 2081-2122 |  1.27E-5 |  -6.24 |
2020MP1                    |   22 |    *    | 2105-06-26 13:54 |  1.79E-6 |  -6.60 |  0 |   13.65  | 2105-2105 |  3.53E-6 |  -6.30 |
2022SL28                   |   11 |    *    | 2114-03-26 10:38 |  6.83E-6 |  -6.60 |  0 |   17.24  | 2079-2122 |  9.64E-6 |  -6.44 |
2004RU109                  |   17 |    *    | 2038-09-14 06:01 |  3.80E-7 |  -6.60 |  0 |   17.09  | 2038-2048 |  6.30E-7 |  -6.45 |
2008EA9                    |   10 |    *    | 2081-12-21 08:38 |  1.07E-5 |  -6.61 |  0 |   11.25  | 2068-2121 |  2.89E-5 |  -6.17 |
2016TQ2                    |   18 |    *    | 2110-10-04 13:12 |  1.67E-6 |  -6.61 |  0 |   18.88  | 2110-2120 |  5.31E-6 |  -6.13 |
2017RN16                   |    6 |    *    | 2104-09-11 21:44 |  4.70E-5 |  -6.61 |  0 |   13.82  | 2076-2121 |  5.89E-5 |  -6.50 |
2017UK3                    |   13 |    *    | 2115-10-27 15:51 |  4.70E-6 |  -6.61 |  0 |   17.43  | 2114-2120 |  6.65E-6 |  -6.46 |
2021WV1                    |    7 |    *    | 2048-12-09 21:04 |  1.11E-5 |  -6.61 |  0 |   11.49  | 2048-2120 |  6.79E-5 |  -6.16 |
2023VA7                    |   14 |    *    | 2065-11-06 17:39 |  2.32E-6 |  -6.64 |  0 |   13.16  | 2065-2121 |  1.15E-5 |  -6.14 |
2008YV32                   |   19 |    *    | 2085-01-09 21:47 |  1.53E-6 |  -6.64 |  0 |   14.23  | 2085-2119 |  5.75E-6 |  -6.13 |
2013RS43                   |   14 |    *    | 2096-09-16 03:09 |  4.76E-6 |  -6.64 |  0 |   12.54  | 2096-2120 |  1.80E-5 |  -6.11 |
2020PJ6                    |   28 |    *    | 2074-05-09 15:09 |  8.24E-7 |  -6.64 |  0 |   11.40  | 2074-2111 |  1.17E-6 |  -6.53 |
2021XK1                    |   20 |    *    | 2111-06-03 04:31 |  2.07E-6 |  -6.64 |  0 |   14.42  | 2089-2112 |  2.38E-6 |  -6.58 |
2022UU8                    |    9 |    *    | 2120-10-28 00:00 |  1.91E-5 |  -6.64 |  0 |   12.03  | 2111-2121 |  2.30E-5 |  -6.56 |
2012CL17                   |   26 |    *    | 2108-02-07 05:27 |  4.43E-7 |  -6.65 |  0 |   24.17  | 2098-2118 |  1.48E-6 |  -6.12 |
2020AW                     |    7 |    *    | 2072-01-17 09:19 |  2.16E-5 |  -6.65 |  0 |   12.09  | 2063-2122 |  1.26E-4 |  -6.01 |
2009HC                     |   40 |    *    | 2113-04-11 09:42 |  5.13E-7 |  -6.65 |  0 |   11.78  | 2095-2114 |  1.09E-6 |  -6.32 |
2009EW                     |   19 |    *    | 2081-03-06 09:41 |  1.07E-6 |  -6.66 |  0 |   17.01  | 2069-2081 |  1.44E-6 |  -6.52 |
2022OC3                    |    8 |    *    | 2064-02-10 07:11 |  1.28E-5 |  -6.66 |  0 |   11.73  | 2057-2120 |  2.86E-5 |  -6.41 |
2007VH189                  |   80 |    *    | 2037-10-31 04:37 |  3.42E-9 |  -6.66 |  0 |   22.48  | 2037-2045 |  6.34E-9 |  -6.57 |
2022OB5                    |    6 |    *    | 2086-01-08 03:12 |  2.91E-5 |  -6.67 |  0 |   11.33  | 2086-2114 |  5.50E-5 |  -6.45 |
2019GK21                   |   27 |    *    | 2118-04-10 03:07 |  9.41E-7 |  -6.67 |  0 |   14.48  | 2118-2118 |  9.41E-7 |  -6.67 |
2004FY3                    |   26 |    *    | 2122-03-20 00:13 |  4.66E-7 |  -6.67 |  0 |   16.24  | 2122-2122 |  4.66E-7 |  -6.67 |
2017DG16                   |    5 |    *    | 2084-02-25 01:22 |  5.06E-5 |  -6.67 |  0 |   12.92  | 2079-2105 |  5.16E-5 |  -6.66 |
2024AM4                    |    7 |    *    | 2095-01-23 21:27 |  2.73E-5 |  -6.67 |  0 |   11.33  | 2068-2123 |  1.32E-4 |  -6.03 |
2004BN41                   |   22 |    *    | 2098-02-05 06:33 |  9.59E-7 |  -6.68 |  0 |   13.53  | 2098-2122 |  2.64E-6 |  -6.29 |
2008LD                     |    6 |    *    | 2113-05-31 00:31 |  4.38E-5 |  -6.68 |  0 |   11.92  | 2054-2122 |  1.04E-4 |  -6.25 |
2022KE5                    |   10 |    *    | 2075-05-27 09:00 |  4.01E-6 |  -6.68 |  0 |   20.34  | 2075-2115 |  8.84E-6 |  -6.41 |
2011YC40                   |    4 |    *    | 2028-12-27 12:17 |  4.21E-6 |  -6.68 |  0 |   15.62  | 2028-2050 |  5.45E-6 |  -6.65 |
2009ST171                  |   15 |    *    | 2066-09-30 03:29 |  1.87E-6 |  -6.69 |  0 |   13.53  | 2066-2066 |  1.87E-6 |  -6.69 |
2014MB6                    |   20 |    *    | 2075-07-08 21:19 |  7.33E-7 |  -6.69 |  0 |   17.20  | 2052-2075 |  7.35E-7 |  -6.69 |
2019UL                     |    7 |    *    | 2112-10-09 13:39 |  3.83E-5 |  -6.69 |  0 |   11.97  | 2062-2112 |  6.90E-5 |  -6.41 |
2020FK6                    |    9 |    *    | 2081-03-12 14:40 |  6.79E-6 |  -6.69 |  0 |   17.29  | 2054-2116 |  4.22E-5 |  -5.85 |
2022NK                     |   13 |    *    | 2105-01-01 19:32 |  3.88E-6 |  -6.69 |  0 |   16.87  | 2057-2105 |  4.48E-6 |  -6.62 |
2019ED1                    |   11 |    *    | 2073-03-01 10:49 |  4.10E-6 |  -6.69 |  0 |   14.61  | 2070-2105 |  1.60E-5 |  -6.20 |
2017QT1                    |   16 |    *    | 2050-01-30 17:06 |  4.73E-7 |  -6.69 |  0 |   23.18  | 2050-2117 |  7.45E-7 |  -6.54 |
2021UA7                    |    6 |    *    | 2046-10-26 13:37 |  2.52E-6 |  -6.69 |  0 |   29.50  | 2046-2046 |  2.52E-6 |  -6.69 |
2015FA345                  |   60 |    *    | 2046-03-16 23:25 |  3.58E-8 |  -6.70 |  0 |   14.63  | 2046-2092 |  6.34E-8 |  -6.59 |
2008OO1                    |   40 |    *    | 2107-07-23 14:00 |  1.93E-7 |  -6.70 |  0 |   17.12  | 2107-2107 |  1.93E-7 |  -6.70 |
2022AU                     |    6 |    *    | 2096-01-04 09:46 |  3.84E-5 |  -6.70 |  0 |   13.25  | 2089-2108 |  7.83E-5 |  -6.40 |
2022JN11                   |    5 |    *    | 2102-05-05 12:49 |  4.63E-5 |  -6.70 |  0 |   12.78  | 2071-2114 |  1.01E-4 |  -6.35 |
2023VP3                    |    5 |    *    | 2073-11-08 08:00 |  3.25E-5 |  -6.71 |  0 |   12.69  | 2068-2120 |  1.24E-4 |  -6.23 |
2017RK2                    |    9 |    *    | 2083-09-26 06:52 |  8.86E-6 |  -6.71 |  0 |   13.35  | 2083-2083 |  8.86E-6 |  -6.71 |
2011UL169                  |    8 |    *    | 2057-10-25 16:01 |  5.94E-6 |  -6.71 |  0 |   14.57  | 2057-2066 |  7.66E-6 |  -6.62 |
2022MH                     |   12 |    *    | 2118-06-21 01:59 |  5.49E-6 |  -6.72 |  0 |   15.73  | 2118-2118 |  9.05E-6 |  -6.50 |
2014WA                     |    8 |    *    | 2049-11-16 03:31 |  4.05E-6 |  -6.72 |  0 |   14.71  | 2049-2049 |  4.05E-6 |  -6.72 |
2021HE41                   |    7 |    *    | 2070-04-23 19:48 |  1.09E-5 |  -6.72 |  0 |   14.56  | 2070-2070 |  1.10E-5 |  -6.72 |
2012EP10                   |    5 |    *    | 2096-02-21 13:07 |  4.69E-5 |  -6.73 |  0 |   11.52  | 2072-2121 |  6.93E-5 |  -6.57 |
2015TG24                   |   17 |    *    | 2110-10-14 07:47 |  2.38E-6 |  -6.73 |  0 |   14.91  | 2102-2121 |  2.29E-5 |  -5.77 |
2023CA3                    |   14 |    *    | 2053-02-19 02:17 |  9.16E-7 |  -6.73 |  0 |   17.04  | 2053-2120 |  1.24E-6 |  -6.68 |
2012CR                     |  160 |    *    | 2025-05-20 19:23 | 1.19E-10 |  -6.73 |  0 |   11.18  | 2025-2025 | 1.19E-10 |  -6.73 |
2016CH30                   |    9 |    *    | 2103-02-16 03:26 |  1.17E-5 |  -6.74 |  0 |   12.44  | 2103-2122 |  1.40E-5 |  -6.67 |
2018VT5                    |    8 |    *    | 2120-11-06 06:03 |  1.91E-5 |  -6.75 |  0 |   14.70  | 2085-2120 |  5.03E-5 |  -6.28 |
1997TC25                   |   40 |    *    | 2096-09-28 05:05 |  2.62E-7 |  -6.77 |  0 |   14.93  | 2067-2117 |  3.12E-7 |  -6.71 |
2017SU17                   |    9 |    *    | 2093-09-24 15:43 |  8.80E-6 |  -6.77 |  0 |   13.94  | 2069-2118 |  3.08E-5 |  -6.24 |
2019DG1                    |   17 |    *    | 2118-03-17 02:21 |  2.90E-6 |  -6.77 |  0 |   13.35  | 2118-2122 |  3.85E-6 |  -6.65 |
2022JK                     |   17 |    *    | 2093-10-29 21:54 |  6.90E-7 |  -6.77 |  0 |   28.00  | 2093-2093 |  6.90E-7 |  -6.77 |
2017SC33                   |  130 |    *    | 2026-03-04 19:46 | 3.10E-11 |  -6.78 |  0 |   28.84  | 2026-2044 | 7.96E-11 |  -6.69 |
2020HN                     |    7 |    *    | 2065-03-14 19:40 |  1.18E-5 |  -6.79 |  0 |   11.70  | 2055-2121 |  2.20E-5 |  -6.54 |
2023JK4                    |   40 |    *    | 2059-11-22 15:42 |  8.69E-8 |  -6.79 |  0 |   19.32  | 2057-2084 |  1.54E-7 |  -6.58 |
2021GB10                   |    7 |    *    | 2079-04-11 10:39 |  7.81E-6 |  -6.79 |  0 |   20.18  | 2057-2088 |  2.20E-5 |  -6.35 |
2021ST                     |   23 |    *    | 2097-10-11 13:59 |  9.35E-7 |  -6.79 |  0 |   14.09  | 2068-2115 |  2.74E-6 |  -6.37 |
